lesson_id,training_id
189498,125768
178841,125770
178838,125770
182027,125770
182574,125770
189362,125770
189380,125770
189405,125770
189499,125770
182015,125771
182462,125771
182508,125771
189400,125771
189537,125771
189444,125771
189476,125771
182018,125772
182016,125772
184977,125772
184978,125772
189401,125772
189412,125772
189528,125772
189529,125772
182559,125773
182560,125773
182561,125773
182562,125773
182563,125773
182564,125773
189486,125773
189487,125773
189488,125773
189489,125773
189490,125773
189491,125773
182031,125775
182379,125775
189536,125775
189434,125775
182366,125776
182380,125776
182637,125776
189421,125776
189424,125776
189520,125776
182577,125778
189500,125778
182589,125779
182639,125779
189502,125779
189521,125779
182585,125781
182633,125781
189459,125781
189518,125781
182019,125782
182020,125782
182469,125782
182470,125782
189402,125782
189413,125782
189445,125782
189446,125782
182014,125784
182460,125784
189443,125784
181998,125785
181997,125785
182612,125785
182610,125785
189392,125785
189407,125785
189466,125785
189511,125785
182364,125786
189543,125786
178841,125788
178838,125788
182027,125788
182574,125788
189362,125788
189380,125788
189405,125788
189499,125788
182015,125789
182462,125789
182508,125789
189400,125789
189444,125789
189476,125789
189537,125789
181995,125790
181996,125790
184979,125790
184980,125790
189390,125790
189391,125790
189544,125790
189545,125790
182559,125791
182560,125791
182561,125791
182562,125791
182563,125791
182564,125791
189486,125791
189487,125791
189488,125791
189489,125791
189490,125791
189491,125791
178798,125793
187622,125793
181946,125794
181956,125794
187777,125794
187786,125794
181702,125796
181855,125796
181864,125796
187712,125796
187719,125796
181281,125797
181282,125797
181878,125797
181879,125797
187682,125797
187683,125797
187728,125797
187729,125797
181941,125799
181954,125799
187774,125799
187782,125799
181149,125800
181153,125800
181850,125800
181851,125800
187664,125800
187665,125800
187708,125800
187709,125800
178800,125802
178801,125802
178802,125802
178799,125802
187623,125802
187624,125802
187625,125802
187626,125802
181142,125804
187662,125804
181948,125805
181957,125805
187778,125805
187783,125805
181117,125806
181127,125806
181222,125806
187657,125806
187673,125806
187815,125806
184890,125807
184891,125807
187801,125807
187802,125807
188518,125807
188519,125807
192945,125807
192946,125807
181907,125808
181908,125808
181909,125808
181910,125808
181911,125808
181912,125808
187751,125808
187752,125808
187753,125808
187754,125808
187755,125808
187756,125808
178798,125810
187622,125810
181856,125811
181866,125811
187713,125811
187720,125811
181702,125813
181855,125813
181864,125813
187712,125813
187719,125813
181724,125814
181726,125814
181852,125814
181853,125814
187693,125814
187694,125814
187710,125814
187711,125814
181941,125816
181954,125816
187774,125816
187782,125816
181951,125817
181952,125817
181968,125817
181967,125817
187779,125817
187780,125817
187785,125817
187791,125817
178800,125819
178801,125819
178802,125819
178799,125819
187623,125819
187624,125819
187625,125819
187626,125819
181142,125821
187662,125821
181111,125822
181880,125822
187656,125822
187730,125822
181117,125823
181127,125823
181222,125823
187657,125823
187673,125823
187815,125823
181157,125824
181158,125824
186584,125824
186585,125824
187666,125824
187678,125824
192943,125824
192944,125824
181907,125826
181908,125826
181909,125826
181910,125826
181911,125826
181912,125826
187751,125826
187752,125826
187753,125826
187754,125826
187755,125826
187756,125826
180762,125851
180802,125851
187449,125851
180960,125852
180977,125852
187473,125852
187497,125852
180687,125854
180691,125854
180856,125854
180859,125854
184083,125854
184084,125854
184081,125854
184082,125854
187404,125854
187415,125854
187430,125854
187453,125854
188521,125854
188522,125854
188523,125854
188520,125854
180895,125856
180890,125856
187442,125856
180862,125857
180882,125857
180980,125857
187610,125857
187499,125857
180894,125859
180893,125859
187441,125859
187605,125860
187606,125860
180905,125861
187615,125861
178758,125863
178759,125863
187384,125863
187385,125863
180970,125865
180942,125865
187477,125865
187488,125865
180917,125866
180918,125866
180963,125866
187447,125866
187467,125866
180668,125868
180703,125868
187412,125868
187416,125868
180809,125869
181029,125869
181028,125869
187616,125869
187450,125869
187482,125869
187504,125869
180875,125871
187437,125871
180696,125872
187405,125872
179329,126599
179504,126599
191096,126599
191271,126599
179349,126600
179486,126600
191109,126600
191175,126600
179485,126602
179347,126602
191174,126602
191196,126602
179489,126603
179348,126603
191177,126603
191197,126603
179368,126605
191208,126605
179511,126606
179369,126606
191190,126606
191209,126606
179475,126608
191168,126608
179453,126609
179454,126609
191155,126609
191156,126609
179330,126611
179505,126611
191186,126611
191355,126612
191357,126612
179484,126614
191263,126614
179426,126615
179425,126615
191142,126615
191239,126615
179361,126617
179363,126617
191202,126617
191204,126617
179432,126618
179433,126618
179439,126618
179464,126618
179410,126618
179438,126618
191145,126618
191146,126618
191149,126618
191161,126618
191233,126618
191245,126618
179388,126619
179389,126619
179390,126619
179391,126619
179392,126619
179393,126619
191219,126619
191220,126619
191221,126619
191222,126619
191223,126619
191224,126619
179329,126643
179504,126643
191096,126643
191271,126643
179328,126644
179506,126644
191084,126644
191187,126644
179485,126646
179347,126646
191174,126646
191196,126646
179352,126647
179490,126647
191199,126647
191265,126647
179368,126649
191208,126649
179424,126650
179447,126650
191141,126650
191249,126650
179475,126652
191168,126652
179422,126653
179423,126653
191139,126653
191140,126653
179330,126655
179505,126655
191186,126655
191344,126656
191345,126656
179484,126658
191263,126658
179455,126659
179456,126659
191252,126659
191253,126659
179361,126661
179363,126661
191202,126661
191204,126661
179432,126662
179433,126662
179439,126662
179464,126662
179410,126662
179438,126662
191145,126662
191146,126662
191149,126662
191161,126662
191233,126662
191245,126662
179388,126663
179389,126663
179390,126663
179391,126663
179392,126663
179393,126663
191219,126663
191220,126663
191221,126663
191222,126663
191223,126663
191224,126663
183845,128308
191329,128308
183749,128309
187795,128309
183722,128310
187583,128310
183756,128317
187796,128317
183842,128322
191284,128322
183575,128406
187578,128406
183610,128407
187574,128407
196025,134547
196026,134547
207954,134547
207955,134547
195992,134548
195993,134548
196135,134548
196136,134548
207956,134548
207957,134548
207958,134548
207959,134548
196042,134550
196052,134550
207960,134550
207961,134550
196041,134551
196056,134551
207962,134551
207963,134551
196027,134553
196028,134553
207965,134553
196009,134554
196010,134554
208028,134554
208027,134554
196016,134555
196017,134555
196018,134555
196019,134555
207851,134555
207852,134555
207853,134555
207854,134555
195991,134556
195994,134556
207968,134556
208029,134557
207970,134557
195990,134558
196008,134558
207969,134558
208067,134558
196032,134560
207972,134560
196043,134561
196044,134561
207973,134561
207974,134561
196054,134562
196055,134562
196053,134562
207975,134562
207977,134562
196101,134563
196113,134563
196114,134563
207978,134563
207979,134563
207980,134563
196226,134565
196227,134565
196228,134565
196229,134565
196230,134565
196224,134565
207981,134565
207982,134565
207983,134565
207984,134565
207985,134565
207986,134565
196025,134567
196026,134567
207954,134567
207955,134567
196012,134568
196130,134568
196131,134568
208030,134568
207987,134568
207988,134568
207989,134568
196042,134570
196052,134570
207960,134570
207961,134570
196045,134571
196046,134571
207990,134571
207991,134571
196027,134573
196028,134573
207965,134573
195996,134574
195997,134574
211330,134574
211331,134574
196016,134575
196017,134575
196018,134575
196019,134575
207851,134575
207852,134575
207853,134575
207854,134575
195991,134576
195994,134576
207968,134576
208024,134577
207995,134577
195995,134578
196011,134578
207994,134578
211329,134578
196032,134580
207972,134580
196115,134581
196116,134581
207996,134581
207997,134581
196054,134582
196055,134582
196053,134582
207975,134582
207977,134582
196102,134583
196057,134583
196103,134583
207998,134583
207999,134583
208000,134583
196231,134586
196232,134586
196233,134586
196234,134586
196235,134586
196236,134586
208001,134586
208002,134586
208003,134586
208004,134586
208005,134586
208006,134586
195960,134609
207557,134609
195906,134610
195957,134610
207685,134610
207686,134610
195890,134612
195964,134612
207561,134612
195936,134613
195963,134613
207687,134613
207688,134613
207806,134613
195944,134615
207672,134615
207772,134616
207773,134616
195935,134617
207689,134617
195974,134619
195976,134619
207570,134619
207571,134619
195959,134620
195983,134620
195958,134620
207691,134620
207692,134620
207817,134620
207816,134620
195982,134621
207693,134621
207791,134623
207802,134623
207786,134624
207828,134624
207829,134624
207788,134624
207807,134624
207798,134624
207799,134624
207809,134624
195914,134626
195915,134626
207681,134626
195945,134627
195946,134627
207694,134627
207695,134627
195212,134628
195911,134628
195912,134628
195913,134628
207579,134628
207580,134628
207581,134628
207582,134628
195181,134686
195182,134686
198953,134686
199037,134686
199895,134686
199896,134686
199897,134686
199899,134686
205972,134686
205973,134686
205974,134686
205975,134686
209109,134686
211302,134686
198936,134688
199028,134688
205796,134688
198887,134689
198976,134689
199051,134689
205976,134689
205978,134689
198998,134691
206175,134691
198974,134692
198975,134692
199052,134693
205982,134693
199017,134695
205825,134695
199005,134696
199006,134696
205983,134696
205984,134696
195157,134697
195159,134697
205819,134697
195207,134698
195208,134698
205985,134698
205986,134698
199057,134699
199058,134699
205988,134699
195197,134701
195198,134701
205823,134701
205824,134701
195226,134703
195227,134703
205809,134703
205810,134703
198891,134704
198892,134704
199023,134704
199024,134704
205989,134704
205990,134704
205991,134704
205992,134704
198999,134706
200719,134706
195179,134707
195180,134707
205995,134707
205996,134707
195181,134732
195182,134732
198953,134732
199037,134732
199895,134732
199896,134732
199897,134732
199899,134732
205972,134732
205973,134732
205974,134732
205975,134732
209109,134732
211302,134732
198936,134734
199028,134734
205796,134734
195213,134735
199025,134735
199009,134735
206017,134735
206018,134735
198998,134737
206175,134737
198981,134738
198980,134738
198909,134739
206021,134739
199017,134741
205825,134741
199087,134742
199088,134742
206022,134742
206023,134742
195157,134744
195159,134744
205819,134744
195188,134745
206025,134745
206024,134745
195187,134745
198982,134746
198983,134746
206027,134746
195197,134748
195198,134748
205823,134748
205824,134748
195226,134750
195227,134750
205809,134750
205810,134750
198912,134751
198954,134751
199026,134751
199038,134751
206028,134751
206029,134751
206030,134751
206031,134751
198999,134753
200719,134753
199068,134754
199069,134754
206032,134754
206033,134754
197431,139685
197457,139685
197480,139685
202716,139685
202717,139685
202718,139685
197432,139686
197433,139686
197470,139686
197469,139686
202719,139686
202720,139686
202721,139686
202722,139686
197456,139688
202723,139688
197473,139689
197472,139689
202724,139689
202725,139689
197446,139691
197479,139691
202689,139691
202690,139691
211320,139692
211321,139692
203149,139694
259237,139694
259238,139694
259239,139694
197463,139695
197464,139695
202726,139695
202727,139695
197445,139697
211319,139697
197439,139698
197440,139698
202729,139698
202730,139698
197369,139699
197383,139699
202679,139699
202681,139699
197430,139700
197459,139700
197460,139700
197461,139700
197462,139700
197458,139700
202731,139700
202732,139700
202733,139700
202734,139700
202735,139700
202736,139700
197451,139701
197452,139701
197453,139701
197450,139701
197454,139701
197455,139701
202737,139701
202738,139701
202739,139701
202740,139701
202741,139701
202742,139701
197431,139721
197457,139721
197480,139721
202716,139721
202717,139721
202718,139721
197448,139722
197449,139722
197477,139722
197478,139722
202755,139722
202756,139722
202757,139722
202758,139722
197456,139724
202723,139724
197437,139725
197438,139725
202759,139725
202760,139725
197446,139727
197479,139727
202689,139727
202690,139727
211317,139728
211455,139728
203149,139730
259237,139730
259238,139730
259239,139730
197444,139731
197443,139731
202761,139731
202762,139731
197445,139733
211319,139733
197468,139734
197467,139734
202763,139734
202764,139734
197369,139735
197383,139735
202679,139735
202681,139735
197436,139736
197459,139736
197460,139736
197461,139736
197458,139736
197471,139736
202732,139736
202733,139736
202734,139736
202735,139736
202765,139736
202766,139736
197451,139737
197452,139737
197453,139737
197454,139737
197450,139737
197455,139737
202737,139737
202738,139737
202739,139737
202740,139737
202741,139737
202742,139737
196217,139973
196350,139973
209909,139973
196525,139974
196504,139974
210056,139974
210057,139974
196494,139976
196512,139976
196513,139976
196495,139976
199900,139976
199901,139976
199902,139976
199903,139976
209913,139976
209914,139976
209915,139976
210058,139976
210059,139976
210060,139976
210061,139976
209916,139976
196191,139978
196193,139978
209921,139978
209922,139978
196496,139980
196498,139980
210062,139980
210063,139980
196542,139981
196499,139981
210064,139981
210065,139981
196489,139983
196524,139983
210066,139983
210067,139983
196541,139985
210068,139985
196519,139986
196520,139986
200447,139986
200448,139986
210069,139986
210070,139986
210071,139986
210072,139986
196518,139988
210073,139988
196535,139989
196536,139989
210074,139989
210075,139989
196544,139990
196516,139990
200458,139990
200530,139990
210076,139990
210078,139990
210517,139990
210527,139990
196539,139992
196514,139992
210080,139992
210081,139992
196502,139993
196540,139993
210083,139993
210523,139993
196506,139995
196529,139995
210084,139995
210518,139995
196217,139997
196350,139997
209909,139997
196523,139998
196545,139998
210087,139998
210525,139998
196494,140000
196512,140000
196513,140000
196495,140000
199900,140000
199901,140000
199902,140000
199903,140000
209913,140000
209914,140000
209915,140000
209916,140000
210058,140000
210059,140000
210060,140000
210061,140000
196191,140002
196193,140002
209921,140002
209922,140002
196496,140004
196498,140004
210062,140004
210063,140004
196503,140005
196527,140005
210088,140005
210089,140005
196489,140007
196524,140007
210066,140007
210067,140007
196541,140009
210068,140009
200419,140010
200420,140010
210090,140010
210091,140010
196518,140012
210073,140012
196508,140013
196507,140013
200406,140013
200407,140013
210092,140013
210093,140013
210094,140013
210095,140013
196521,140014
196543,140014
200533,140014
200534,140014
210097,140014
210098,140014
210519,140014
210528,140014
196539,140016
196514,140016
210080,140016
210081,140016
196500,140017
196530,140017
210100,140017
210101,140017
196533,140019
200531,140019
210521,140019
210524,140019
200544,141123
208168,141123
200555,141124
200557,141124
200558,141124
200559,141124
208170,141124
208171,141124
208172,141124
208173,141124
196301,141126
208174,141126
196156,141127
208175,141127
196142,141129
196213,141129
208176,141129
208177,141129
196289,141130
196288,141130
208178,141130
208179,141130
196203,141132
196204,141132
208180,141132
208181,141132
196171,141133
196172,141133
196214,141133
196215,141133
208182,141133
208183,141133
208185,141134
208184,141134
196141,141136
196300,141136
208186,141136
208187,141136
196154,141137
196155,141137
208188,141137
208189,141137
196202,141138
196273,141138
196274,141138
196272,141138
208190,141138
208191,141138
208192,141138
208193,141138
196143,141139
196144,141139
196302,141139
196303,141139
208194,141139
208195,141139
208196,141139
208197,141139
196249,141141
196250,141141
196251,141141
196252,141141
196253,141141
196254,141141
208198,141141
208199,141141
208200,141141
208201,141141
208202,141141
208203,141141
200544,141143
208168,141143
196205,141144
196206,141144
196216,141144
196218,141144
208204,141144
208205,141144
208206,141144
208207,141144
196301,141146
208174,141146
200664,141147
208208,141147
196142,141149
196213,141149
208176,141149
208177,141149
196159,141150
196160,141150
208209,141150
208210,141150
196203,141152
196204,141152
208180,141152
208181,141152
196145,141153
196146,141153
196157,141153
196158,141153
208211,141153
208212,141153
208214,141154
208213,141154
196141,141156
196300,141156
208186,141156
208187,141156
196293,141157
196292,141157
208215,141157
208216,141157
196202,141158
196273,141158
196274,141158
196272,141158
208190,141158
208191,141158
208192,141158
208193,141158
196173,141159
196174,141159
196185,141159
196186,141159
208217,141159
208218,141159
208219,141159
208220,141159
196255,141161
196256,141161
196257,141161
196258,141161
196259,141161
196260,141161
208221,141161
208222,141161
208223,141161
208224,141161
208225,141161
208226,141161
200035,141410
207761,141410
200047,141436
206215,141436
200047,141446
206215,141446
200600,141473
210197,141473
210532,141474
200046,141547
206111,141547
200045,141548
206163,141548
200048,141558
206114,141558
200044,141559
206113,141559
200394,141574
210555,141574
200394,141575
210555,141575
215613,144304
215614,144304
223812,144304
223811,144304
215606,144305
223807,144305
215661,144307
215663,144307
215642,144308
215641,144308
223824,144308
223825,144308
227687,144308
227688,144308
215592,144309
223803,144309
215466,144311
223725,144311
215597,144312
223805,144312
215591,144314
223802,144314
215586,144315
215585,144315
223796,144315
223797,144315
215487,144317
215489,144317
215583,144317
215584,144317
223733,144317
223734,144317
223793,144317
223794,144317
227682,144317
215662,144319
215664,144319
223804,144319
215623,144320
215625,144320
223817,144320
223816,144320
215667,144321
215668,144321
215636,144321
215665,144321
215666,144321
215660,144321
223837,144321
223838,144321
223830,144321
223822,144321
223839,144321
223840,144321
227693,144321
215506,144322
215507,144322
215508,144322
215509,144322
215510,144322
215511,144322
223832,144322
223833,144322
223834,144322
223835,144322
223836,144322
223831,144322
215613,144344
215614,144344
223812,144344
223811,144344
215620,144345
223815,144345
215661,144347
215663,144347
215632,144348
215633,144348
223821,144348
223820,144348
215598,144349
223806,144349
215466,144351
223725,144351
215608,144352
223808,144352
215591,144354
223802,144354
215651,144355
215653,144355
223829,144355
223828,144355
227691,144355
227692,144355
215487,144357
215489,144357
215583,144357
215584,144357
223733,144357
223734,144357
223793,144357
223794,144357
227682,144357
215662,144359
215664,144359
223804,144359
215590,144360
215589,144360
223800,144360
223801,144360
215667,144361
215668,144361
215636,144361
215665,144361
215666,144361
215660,144361
223837,144361
223838,144361
223830,144361
223822,144361
223839,144361
223840,144361
227693,144361
215506,144362
215507,144362
215508,144362
215509,144362
215510,144362
215511,144362
223832,144362
223833,144362
223834,144362
223835,144362
223836,144362
223831,144362
212930,144559
213823,144559
214508,144559
214509,144559
214510,144559
214506,144559
224577,144559
224576,144559
221007,144559
221005,144559
212674,144561
213747,144561
224138,144561
224139,144561
212890,144563
213806,144563
224560,144563
224559,144563
227746,144563
212893,144564
213812,144564
224564,144564
224646,144564
227755,144564
212821,144566
213771,144566
224542,144566
224543,144566
212987,144567
212999,144567
224603,144567
224606,144567
214019,144568
214018,144568
224661,144568
224662,144568
212959,144570
224597,144570
212933,144571
212931,144571
213835,144571
213836,144571
224579,144571
224580,144571
224652,144571
224653,144571
212956,144572
212882,144572
213877,144572
213802,144572
224550,144572
224591,144572
224643,144572
224654,144572
227752,144572
212761,144574
213746,144574
226025,144574
226026,144574
212895,144575
213814,144575
224566,144575
224647,144575
227756,144575
214004,144577
224657,144577
212816,144578
212818,144578
213762,144578
213761,144578
224536,144578
224537,144578
224625,144578
224626,144578
212930,144580
213823,144580
214508,144580
214509,144580
214510,144580
214506,144580
224577,144580
224576,144580
221007,144580
221005,144580
212674,144582
213747,144582
224138,144582
224139,144582
212890,144584
213806,144584
224560,144584
224559,144584
227746,144584
212884,144585
213803,144585
224551,144585
224644,144585
227753,144585
212821,144587
213771,144587
224542,144587
224543,144587
213775,144588
213774,144588
213764,144588
213765,144588
224628,144588
224629,144588
224636,144588
224637,144588
213002,144589
213003,144589
224608,144589
224609,144589
212959,144591
224597,144591
212961,144592
212960,144592
214005,144592
214006,144592
224599,144592
224600,144592
224658,144592
224659,144592
212898,144593
212957,144593
213818,144593
213880,144593
224593,144593
224565,144593
224648,144593
224655,144593
227757,144593
212761,144595
213746,144595
226025,144595
226026,144595
212924,144596
213829,144596
224571,144596
224650,144596
214004,144598
224657,144598
212824,144599
212825,144599
212829,144599
212830,144599
224539,144599
224538,144599
224544,144599
224545,144599
217364,150206
222405,150206
217459,150207
222570,150207
222644,150207
217306,150208
217307,150208
217321,150208
222410,150208
222411,150208
222412,150208
227641,150208
217403,150209
217404,150209
217521,150209
222648,150209
222649,150209
226288,150209
226289,150209
217430,150210
217431,150210
217432,150210
217433,150210
217434,150210
217435,150210
222520,150210
222521,150210
222522,150210
222523,150210
222524,150210
222525,150210
217362,150212
222422,150212
217347,150213
217348,150213
222574,150213
222526,150213
217370,150215
217371,150215
222505,150215
222506,150215
217343,150216
217344,150216
217345,150216
217346,150216
222528,150216
222529,150216
222530,150216
217451,150218
217450,150218
222425,150218
222426,150218
217460,150219
217461,150219
217462,150219
222621,150219
222619,150219
217377,150221
217378,150221
222429,150221
222430,150221
227642,150221
217513,150222
217512,150222
222535,150222
222536,150222
227649,150222
227650,150222
217356,150224
217357,150224
217358,150224
217359,150224
222437,150224
222438,150224
222439,150224
222440,150224
217858,150225
221993,150225
218049,150226
222078,150226
222253,150226
217587,150228
217579,150228
222040,150228
222041,150228
217586,150230
217585,150230
217595,150230
218072,150230
218078,150230
218079,150230
218070,150230
222000,150230
222079,150230
222080,150230
222081,150230
222271,150230
222272,150230
226120,150230
227630,150230
217700,150232
217732,150232
222004,150232
222005,150232
217760,150234
217763,150234
222082,150234
222083,150234
217726,150235
217769,150235
217794,150235
218018,150235
222084,150235
222085,150235
222086,150235
222087,150235
227621,150235
217764,150237
218055,150238
222088,150238
258436,150240
258437,150240
258438,150240
258439,150240
217800,150241
217820,150241
217821,150241
222089,150241
222090,150241
222395,150241
222396,150241
218115,150243
222092,150243
217981,150244
217982,150244
217664,150245
222370,150245
227639,150245
217858,150268
221993,150268
217583,150269
222109,150269
222363,150269
217587,150271
218000,150271
222040,150271
222110,150271
217586,150273
217585,150273
217595,150273
218072,150273
218078,150273
218079,150273
218070,150273
222000,150273
222079,150273
222080,150273
222081,150273
222271,150273
222272,150273
226120,150273
227630,150273
217700,150275
217732,150275
222004,150275
222005,150275
217760,150277
217763,150277
222082,150277
222083,150277
217739,150278
218019,150278
217998,150278
217844,150278
222112,150278
222113,150278
222114,150278
222348,150278
227624,150278
217764,150280
217999,150281
222115,150281
258436,150283
258437,150283
258438,150283
258439,150283
217727,150284
217728,150284
217937,150284
222116,150284
222117,150284
222118,150284
222378,150284
218115,150286
222092,150286
218058,150287
218059,150287
217842,150288
222371,150288
227640,150288
217961,150550
217962,150550
217963,150550
222966,150550
217854,150551
217855,150551
218013,150551
222936,150551
222937,150551
217807,150553
217808,150553
217809,150553
217811,150554
217812,150554
217813,150554
217810,150554
217923,150556
222965,150556
217920,150557
217921,150557
217922,150557
217896,150559
217895,150559
217899,150560
217900,150560
217898,150560
217926,150563
217927,150563
217928,150563
217815,150563
217997,150563
217814,150563
217960,150563
217959,150563
217961,150565
217962,150565
217963,150565
222966,150565
217992,150566
217993,150566
217901,150566
222950,150566
222951,150566
217807,150568
217808,150568
217809,150568
217811,150569
217812,150569
217813,150569
217810,150569
217923,150571
222965,150571
217920,150572
217921,150572
217922,150572
217896,150574
217895,150574
217929,150575
217930,150575
217931,150575
217815,150578
217859,150578
217814,150578
217861,150578
217862,150578
217863,150578
217864,150578
217865,150578
218082,150619
224634,150619
218075,150625
224569,150625
218123,150667
222559,150667
218390,150668
226267,150668
218390,150670
226267,150670
218081,150741
224612,150741
218081,150747
224612,150747
218468,150772
222298,150772
218107,150773
222237,150773
218468,150776
222298,150776
218108,150777
222254,150777
218568,150803
218569,150803
222779,150803
226003,150803
227664,150803
218591,150804
218592,150804
218603,150804
218604,150804
222781,150804
222782,150804
222783,150804
222784,150804
218576,150806
218577,150806
222786,150806
218571,150807
218572,150807
218607,150807
218608,150807
222864,150807
222863,150807
222787,150807
222788,150807
218597,150808
222831,150808
218563,150809
218564,150809
218574,150809
222867,150809
222793,150809
222794,150809
227665,150809
218565,150810
218566,150810
222875,150810
222874,150810
222795,150810
222796,150810
218578,150811
218579,150811
218580,150811
218581,150811
218582,150811
218583,150811
222797,150811
222798,150811
222799,150811
222800,150811
222801,150811
222802,150811
218570,150813
218599,150813
222803,150813
218595,150814
218596,150814
218600,150814
222805,150814
222806,150814
222807,150814
222861,150816
226030,150816
222844,150817
222879,150817
222880,150817
222843,150817
227668,150817
227669,150817
217569,150819
217570,150819
217572,150819
217571,150819
222680,150819
222681,150819
222682,150819
222683,150819
218568,150821
218569,150821
222779,150821
226003,150821
227664,150821
218561,150822
218562,150822
218609,150822
218610,150822
222808,150822
222809,150822
222810,150822
222811,150822
218576,150824
218577,150824
222786,150824
218593,150825
218594,150825
218605,150825
218606,150825
222812,150825
222813,150825
222814,150825
222815,150825
218567,150826
222876,150826
218563,150827
218564,150827
218574,150827
222867,150827
222793,150827
222794,150827
227665,150827
218601,150828
218602,150828
222869,150828
222868,150828
222817,150828
222818,150828
218584,150829
218585,150829
218586,150829
218587,150829
218588,150829
218589,150829
222819,150829
222820,150829
222821,150829
222822,150829
222823,150829
222824,150829
218570,150831
218599,150831
222803,150831
218573,150832
218598,150832
221245,150832
222862,150832
222826,150832
222827,150832
222861,150834
226030,150834
222879,150835
222844,150835
222880,150835
222843,150835
227668,150835
227669,150835
217569,150837
217570,150837
217572,150837
217571,150837
222680,150837
222681,150837
222682,150837
222683,150837
228666,156638
245044,156638
228505,156639
228667,156639
245045,156639
245046,156639
228547,156641
228694,156641
245047,156641
248949,156641
228578,156642
228745,156642
245049,156642
245050,156642
228583,156643
228744,156643
245051,156643
245052,156643
228693,156645
245053,156645
228720,156646
228574,156646
245054,156646
245055,156646
228497,156648
228498,156648
245056,156648
245057,156648
228544,156649
245058,156649
228499,156650
228665,156650
245059,156650
245060,156650
228611,156652
245061,156652
228735,156653
245062,156653
248442,156653
248450,156653
228696,156655
245064,156655
228616,156656
228615,156656
228733,156657
245067,156657
228622,156658
228623,156658
228568,156658
228565,156658
245007,156658
245008,156658
245009,156658
245010,156658
228339,156698
228366,156698
228386,156698
228387,156698
228437,156698
228474,156698
234390,156698
234391,156698
234392,156698
244686,156698
244769,156698
244770,156698
244771,156698
244772,156698
244773,156698
244774,156698
248336,156698
248338,156698
228326,156700
228392,156700
244775,156700
244776,156700
228325,156701
228473,156701
244960,156701
244778,156701
228338,156702
228357,156703
244690,156703
244691,156703
228454,156705
244779,156705
228365,156706
236534,156706
244979,156706
244781,156706
228311,156708
234279,156708
244782,156708
244783,156708
228301,156709
228302,156709
244784,156709
244785,156709
228457,156710
244786,156710
228465,156712
244787,156712
228348,156713
244788,156713
228347,156714
228402,156714
244789,156714
244790,156714
228420,156715
244791,156715
228425,156716
228422,156716
244947,156716
244946,156716
228339,156721
228366,156721
228386,156721
228387,156721
228437,156721
228474,156721
234390,156721
234391,156721
234392,156721
244686,156721
244769,156721
244770,156721
244771,156721
244772,156721
244773,156721
244774,156721
248336,156721
248338,156721
228326,156723
228392,156723
244775,156723
244776,156723
228349,156724
228475,156724
244969,156724
244948,156724
228338,156725
228357,156726
244690,156726
244691,156726
228454,156728
244779,156728
228350,156729
228476,156729
244950,156729
244949,156729
228311,156731
234279,156731
244782,156731
244783,156731
228404,156732
228405,156732
244798,156732
244799,156732
228303,156733
244800,156733
228465,156735
244787,156735
228368,156736
244801,156736
228367,156737
228458,156737
244802,156737
244803,156737
228420,156738
244791,156738
228327,156739
228328,156739
244966,156739
244968,156739
230386,156801
245835,156801
245909,156801
230330,156802
230329,156802
245836,156802
245837,156802
245947,156802
245946,156802
230342,156804
245838,156804
230343,156805
245905,156805
230259,156807
230260,156807
245917,156807
245933,156807
230240,156808
230241,156808
245842,156808
245843,156808
230256,156810
230257,156810
245844,156810
245845,156810
230322,156811
230321,156811
245846,156811
245847,156811
245940,156811
245941,156811
230367,156812
245904,156812
235404,156814
235405,156814
245849,156814
245908,156814
230384,156815
230385,156815
245851,156815
245852,156815
230258,156816
230275,156816
230276,156816
245853,156816
245924,156816
245934,156816
230274,156817
230350,156817
230351,156817
245856,156817
245857,156817
245922,156817
230281,156818
230298,156818
230299,156818
230300,156818
230301,156818
230302,156818
245859,156818
245860,156818
245861,156818
245862,156818
245863,156818
245864,156818
230386,156820
245835,156820
245909,156820
230387,156821
230388,156821
245865,156821
245866,156821
245906,156821
245907,156821
230342,156823
245838,156823
235281,156824
245942,156824
230259,156826
230260,156826
245917,156826
245933,156826
230333,156827
230334,156827
245868,156827
245869,156827
230256,156829
230257,156829
245844,156829
245845,156829
230377,156830
230376,156830
245870,156830
245871,156830
245872,156830
245923,156830
230277,156831
245935,156831
235404,156833
235405,156833
245849,156833
245908,156833
230332,156834
230331,156834
245873,156834
245874,156834
230258,156835
230275,156835
230276,156835
245853,156835
245924,156835
245934,156835
230324,156836
230368,156836
230323,156836
245875,156836
245876,156836
245877,156836
230281,156837
230298,156837
230299,156837
230300,156837
230301,156837
230302,156837
245859,156837
245860,156837
245861,156837
245862,156837
245863,156837
245864,156837
230207,156860
245321,156860
245428,156861
245430,156861
229887,156862
245422,156862
229970,156864
229972,156864
245344,156864
245345,156864
229788,156865
229757,156865
245376,156865
245377,156865
229982,156867
229816,156867
245348,156867
245349,156867
230161,156868
230193,156868
230162,156868
230194,156868
245380,156868
245381,156868
229855,156870
229974,156870
230222,156870
245354,156870
245355,156870
245427,156870
230225,156871
230224,156871
245382,156871
245383,156871
229834,156872
229837,156872
229953,156872
229957,156872
245273,156872
245274,156872
245275,156872
245276,156872
229775,156874
229748,156874
245360,156874
245384,156875
245452,156875
229756,156876
230213,156876
245385,156876
