id,week_id,training_id,plan_loading,loading
2123040,385,139721,0,0
2123041,366,139722,4,0
2123042,367,139722,4,0
2123043,368,139722,4,0
2123044,369,139722,4,0
2123045,370,139722,4,0
2123046,371,139722,4,0
2123047,372,139722,4,0
2123048,373,139722,4,0
2123049,374,139722,4,0
2123050,375,139722,4,0
2123051,376,139722,4,0
2123052,377,139722,4,0
2123053,378,139722,4,0
2123054,379,139722,4,0
2123055,380,139722,4,0
2123056,381,139722,4,0
2123057,382,139722,4,0
2123058,383,139722,4,0
2123059,384,139722,0,0
2123060,385,139722,0,0
2123061,366,139724,2,0
2123062,367,139724,0,0
2123063,368,139724,2,0
2123064,369,139724,0,0
2123065,370,139724,2,0
2123066,371,139724,0,0
2123067,372,139724,2,0
2123068,373,139724,0,0
2123069,374,139724,2,0
2123070,375,139724,0,0
2123071,376,139724,2,0
2123072,377,139724,0,0
2123073,378,139724,2,0
2123074,379,139724,0,0
2123075,380,139724,2,0
2123076,381,139724,0,0
2123077,382,139724,2,0
2123078,383,139724,0,0
2123079,384,139724,0,0
2123080,385,139724,0,0
2123081,366,139725,0,0
2123082,367,139725,4,0
2123083,368,139725,0,0
2123084,369,139725,4,0
2123085,370,139725,0,0
2123086,371,139725,4,0
2123087,372,139725,0,0
2123088,373,139725,4,0
2123089,374,139725,0,0
2123090,375,139725,4,0
2123091,376,139725,0,0
2123092,377,139725,4,0
2123093,378,139725,0,0
2123094,379,139725,4,0
2123095,380,139725,0,0
2123096,381,139725,4,0
2123097,382,139725,0,0
2123098,383,139725,4,0
2123099,384,139725,0,0
2123100,385,139725,0,0
2123101,366,139727,2,0
2123102,367,139727,2,0
2123103,368,139727,2,0
2123104,369,139727,2,0
2123105,370,139727,2,0
2123106,371,139727,2,0
2123107,372,139727,2,0
2123108,373,139727,2,0
2123109,374,139727,2,0
2123110,375,139727,2,0
2123111,376,139727,2,0
2123112,377,139727,2,0
2123113,378,139727,2,0
2123114,379,139727,2,0
2123115,380,139727,2,0
2123116,381,139727,2,0
2123117,382,139727,2,0
2123118,383,139727,2,0
2123119,384,139727,0,0
2123120,385,139727,0,0
2123121,366,139728,0,0
2123122,367,139728,0,0
2123123,368,139728,0,0
2123124,369,139728,0,0
2123125,370,139728,0,0
2123126,371,139728,0,0
2123127,372,139728,0,0
2123128,373,139728,0,0
2123129,374,139728,0,0
2123130,375,139728,4,0
2123131,376,139728,0,0
2123132,377,139728,4,0
2123133,378,139728,0,0
2123134,379,139728,4,0
2123135,380,139728,0,0
2123136,381,139728,4,0
2123137,382,139728,0,0
2123138,383,139728,4,0
2123139,384,139728,0,0
2123140,385,139728,0,0
2123141,366,139730,2,0
2123142,367,139730,2,0
2123143,368,139730,2,0
2123144,369,139730,2,0
2123145,370,139730,2,0
2123146,371,139730,2,0
2123147,372,139730,2,0
2123148,373,139730,2,0
2123149,374,139730,2,0
2123150,375,139730,2,0
2123151,376,139730,2,0
2123152,377,139730,2,0
2123153,378,139730,2,0
2123154,379,139730,2,0
2123155,380,139730,2,0
2123156,381,139730,2,0
2123157,382,139730,2,0
2123158,383,139730,2,0
2123159,384,139730,0,0
2123160,385,139730,0,0
2123161,366,139731,0,0
2123162,367,139731,4,0
2123163,368,139731,0,0
2123164,369,139731,4,0
2123165,370,139731,0,0
2123166,371,139731,4,0
2123167,372,139731,0,0
2123168,373,139731,4,0
2123169,374,139731,0,0
2123170,375,139731,4,0
2123171,376,139731,0,0
2123172,377,139731,4,0
2123173,378,139731,0,0
2123174,379,139731,4,0
2123175,380,139731,0,0
2123176,381,139731,4,0
2123177,382,139731,0,0
2123178,383,139731,4,0
2123179,384,139731,0,0
2123180,385,139731,0,0
2123181,366,139733,2,0
2123182,367,139733,0,0
2123183,368,139733,2,0
2123184,369,139733,0,0
2123185,370,139733,2,0
2123186,371,139733,0,0
2123187,372,139733,2,0
2123188,373,139733,0,0
2123189,374,139733,2,0
2123190,375,139733,0,0
2123191,376,139733,2,0
2123192,377,139733,0,0
2123193,378,139733,2,0
2123194,379,139733,0,0
2123195,380,139733,2,0
2123196,381,139733,0,0
2123197,382,139733,2,0
2123198,383,139733,0,0
2123199,384,139733,0,0
2123200,385,139733,0,0
2123201,366,139734,4,0
2123202,367,139734,0,0
2123203,368,139734,4,0
2123204,369,139734,0,0
2123205,370,139734,4,0
2123206,371,139734,0,0
2123207,372,139734,4,0
2123208,373,139734,0,0
2123209,374,139734,4,0
2123210,375,139734,0,0
2123211,376,139734,4,0
2123212,377,139734,0,0
2123213,378,139734,4,0
2123214,379,139734,0,0
2123215,380,139734,4,0
2123216,381,139734,0,0
2123217,382,139734,4,0
2123218,383,139734,0,0
2123219,384,139734,0,0
2123220,385,139734,0,0
2123221,366,139735,2,0
2123222,367,139735,2,0
2123223,368,139735,2,0
2123224,369,139735,2,0
2123225,370,139735,2,0
2123226,371,139735,2,0
2123227,372,139735,2,0
2123228,373,139735,2,0
2123229,374,139735,2,0
2123230,375,139735,2,0
2123231,376,139735,2,0
2123232,377,139735,2,0
2123233,378,139735,2,0
2123234,379,139735,2,0
2123235,380,139735,2,0
2123236,381,139735,2,0
2123237,382,139735,2,0
2123238,383,139735,2,0
2123239,384,139735,0,0
2123240,385,139735,0,0
2123241,366,139736,6,0
2123242,367,139736,6,0
2123243,368,139736,6,0
2123244,369,139736,6,0
2123245,370,139736,6,0
2123246,371,139736,6,0
2123247,372,139736,6,0
2123248,373,139736,6,0
2123249,374,139736,6,0
2123250,375,139736,6,0
2123251,376,139736,6,0
2123252,377,139736,6,0
2123253,378,139736,6,0
2123254,379,139736,6,0
2123255,380,139736,6,0
2123256,381,139736,6,0
2123257,382,139736,6,0
2123258,383,139736,6,0
2123259,384,139736,0,0
2123260,385,139736,0,0
2123261,366,139737,6,0
2123262,367,139737,6,0
2123263,368,139737,6,0
2123264,369,139737,6,0
2123265,370,139737,6,0
2123266,371,139737,6,0
2123267,372,139737,6,0
2123268,373,139737,6,0
2123269,374,139737,6,0
2123270,375,139737,6,0
2123271,376,139737,6,0
2123272,377,139737,6,0
2123273,378,139737,6,0
2123274,379,139737,6,0
2123275,380,139737,6,0
2123276,381,139737,6,0
2123277,382,139737,6,0
2123278,383,139737,6,0
2123279,384,139737,0,0
2123280,385,139737,0,0
2126481,366,139973,2,0
2126482,367,139973,2,0
2126483,368,139973,2,0
2126484,369,139973,2,0
2126485,370,139973,2,0
2126486,371,139973,2,0
2126487,372,139973,2,0
2126488,373,139973,2,0
2126489,374,139973,2,0
2126490,375,139973,0,0
2126491,376,139973,2,0
2126492,377,139973,0,0
2126493,378,139973,2,0
2126494,379,139973,0,0
2126495,380,139973,2,0
2126496,381,139973,0,0
2126497,382,139973,2,0
2126498,383,139973,0,0
2126499,384,139973,0,0
2126500,385,139973,0,0
2126501,366,139974,2,0
2126502,367,139974,2,0
2126503,368,139974,2,0
2126504,369,139974,2,0
2126505,370,139974,2,0
2126506,371,139974,2,0
2126507,372,139974,2,0
2126508,373,139974,2,0
2126509,374,139974,2,0
2126510,375,139974,2,0
2126511,376,139974,2,0
2126512,377,139974,2,0
2126513,378,139974,2,0
2126514,379,139974,2,0
2126515,380,139974,2,0
2126516,381,139974,2,0
2126517,382,139974,2,0
2126518,383,139974,2,0
2126519,384,139974,0,0
2126520,385,139974,0,0
2126521,366,139976,4,0
2126522,367,139976,4,0
2126523,368,139976,4,0
2126524,369,139976,4,0
2126525,370,139976,4,0
2126526,371,139976,4,0
2126527,372,139976,4,0
2126528,373,139976,4,0
2126529,374,139976,4,0
2126530,375,139976,4,0
2126531,376,139976,4,0
2126532,377,139976,4,0
2126533,378,139976,4,0
2126534,379,139976,4,0
2126535,380,139976,4,0
2126536,381,139976,4,0
2126537,382,139976,4,0
2126538,383,139976,4,0
2126539,384,139976,0,0
2126540,385,139976,0,0
2126541,366,139977,2,0
2126542,367,139977,2,0
2126543,368,139977,2,0
2126544,369,139977,0,0
2126545,370,139977,0,0
2126546,371,139977,0,0
2126547,372,139977,0,0
2126548,373,139977,0,0
2126549,374,139977,0,0
2126550,375,139977,0,0
2126551,376,139977,0,0
2126552,377,139977,0,0
2126553,378,139977,0,0
2126554,379,139977,0,0
2126555,380,139977,0,0
2126556,381,139977,0,0
2126557,382,139977,0,0
2126558,383,139977,0,0
2126559,384,139977,0,0
2126560,385,139977,0,0
2126561,366,139978,0,0
2126562,367,139978,0,0
2126563,368,139978,0,0
2126564,369,139978,2,0
2126565,370,139978,2,0
2126566,371,139978,2,0
2126567,372,139978,2,0
2126568,373,139978,2,0
2126569,374,139978,2,0
2126570,375,139978,2,0
2126571,376,139978,2,0
2126572,377,139978,2,0
2126573,378,139978,2,0
2126574,379,139978,2,0
2126575,380,139978,2,0
2126576,381,139978,2,0
2126577,382,139978,2,0
2126578,383,139978,2,0
2126579,384,139978,0,0
2126580,385,139978,0,0
2126581,366,139980,2,0
2126582,367,139980,2,0
2126583,368,139980,2,0
2126584,369,139980,2,0
2126585,370,139980,2,0
2126586,371,139980,2,0
2126587,372,139980,2,0
2126588,373,139980,2,0
2126589,374,139980,2,0
2126590,375,139980,2,0
2126591,376,139980,2,0
2126592,377,139980,2,0
2126593,378,139980,2,0
2126594,379,139980,2,0
2126595,380,139980,2,0
2126596,381,139980,2,0
2126597,382,139980,2,0
2126598,383,139980,2,0
2126599,384,139980,0,0
2126600,385,139980,0,0
2126601,366,139981,2,0
2126602,367,139981,2,0
2126603,368,139981,2,0
2126604,369,139981,2,0
2126605,370,139981,2,0
2126606,371,139981,2,0
2126607,372,139981,2,0
2126608,373,139981,2,0
2126609,374,139981,2,0
2126610,375,139981,2,0
2126611,376,139981,2,0
2126612,377,139981,2,0
2126613,378,139981,2,0
2126614,379,139981,2,0
2126615,380,139981,2,0
2126616,381,139981,2,0
2126617,382,139981,2,0
2126618,383,139981,2,0
2126619,384,139981,0,0
2126620,385,139981,0,0
2126621,366,139983,2,0
2126622,367,139983,2,0
2126623,368,139983,2,0
2126624,369,139983,2,0
2126625,370,139983,2,0
2126626,371,139983,2,0
2126627,372,139983,2,0
2126628,373,139983,2,0
2126629,374,139983,2,0
2126630,375,139983,2,0
2126631,376,139983,2,0
2126632,377,139983,2,0
2126633,378,139983,2,0
2126634,379,139983,2,0
2126635,380,139983,2,0
2126636,381,139983,2,0
2126637,382,139983,2,0
2126638,383,139983,2,0
2126639,384,139983,0,0
2126640,385,139983,0,0
2126641,366,139985,2,0
2126642,367,139985,0,0
2126643,368,139985,2,0
2126644,369,139985,0,0
2126645,370,139985,2,0
2126646,371,139985,0,0
2126647,372,139985,2,0
2126648,373,139985,0,0
2126649,374,139985,2,0
2126650,375,139985,0,0
2126651,376,139985,2,0
2126652,377,139985,0,0
2126653,378,139985,2,0
2126654,379,139985,0,0
2126655,380,139985,2,0
2126656,381,139985,0,0
2126657,382,139985,2,0
2126658,383,139985,0,0
2126659,384,139985,0,0
2126660,385,139985,0,0
2126661,366,139986,0,0
2126662,367,139986,4,0
2126663,368,139986,0,0
2126664,369,139986,4,0
2126665,370,139986,0,0
2126666,371,139986,4,0
2126667,372,139986,0,0
2126668,373,139986,4,0
2126669,374,139986,0,0
2126670,375,139986,4,0
2126671,376,139986,0,0
2126672,377,139986,4,0
2126673,378,139986,0,0
2126674,379,139986,4,0
2126675,380,139986,0,0
2126676,381,139986,4,0
2126677,382,139986,0,0
2126678,383,139986,4,0
2126679,384,139986,0,0
2126680,385,139986,0,0
2126681,366,139988,2,0
2126682,367,139988,0,0
2126683,368,139988,2,0
2126684,369,139988,0,0
2126685,370,139988,2,0
2126686,371,139988,0,0
2126687,372,139988,2,0
2126688,373,139988,0,0
2126689,374,139988,2,0
2126690,375,139988,0,0
2126691,376,139988,2,0
2126692,377,139988,0,0
2126693,378,139988,2,0
2126694,379,139988,0,0
2126695,380,139988,2,0
2126696,381,139988,0,0
2126697,382,139988,2,0
2126698,383,139988,0,0
2126699,384,139988,0,0
2126700,385,139988,0,0
2126701,366,139989,0,0
2126702,367,139989,4,0
2126703,368,139989,0,0
2126704,369,139989,4,0
2126705,370,139989,0,0
2126706,371,139989,4,0
2126707,372,139989,0,0
2126708,373,139989,4,0
2126709,374,139989,0,0
2126710,375,139989,4,0
2126711,376,139989,0,0
2126712,377,139989,4,0
2126713,378,139989,0,0
2126714,379,139989,4,0
2126715,380,139989,0,0
2126716,381,139989,4,0
2126717,382,139989,0,0
2126718,383,139989,4,0
2126719,384,139989,0,0
2126720,385,139989,0,0
2126721,366,139990,4,0
2126722,367,139990,0,0
2126723,368,139990,4,0
2126724,369,139990,0,0
2126725,370,139990,4,0
2126726,371,139990,0,0
2126727,372,139990,4,0
2126728,373,139990,0,0
2126729,374,139990,4,0
2126730,375,139990,0,0
2126731,376,139990,4,0
2126732,377,139990,0,0
2126733,378,139990,4,0
2126734,379,139990,0,0
2126735,380,139990,4,0
2126736,381,139990,0,0
2126737,382,139990,4,0
2126738,383,139990,0,0
2126739,384,139990,0,0
2126740,385,139990,0,0
2126741,366,139992,2,0
2126742,367,139992,2,0
2126743,368,139992,2,0
2126744,369,139992,2,0
2126745,370,139992,2,0
2126746,371,139992,2,0
2126747,372,139992,2,0
2126748,373,139992,2,0
2126749,374,139992,2,0
2126750,375,139992,2,0
2126751,376,139992,2,0
2126752,377,139992,2,0
2126753,378,139992,2,0
2126754,379,139992,2,0
2126755,380,139992,2,0
2126756,381,139992,2,0
2126757,382,139992,2,0
2126758,383,139992,2,0
2126759,384,139992,0,0
2126760,385,139992,0,0
2126761,366,139993,2,0
2126762,367,139993,2,0
2126763,368,139993,2,0
2126764,369,139993,2,0
2126765,370,139993,2,0
2126766,371,139993,2,0
2126767,372,139993,2,0
2126768,373,139993,2,0
2126769,374,139993,2,0
2126770,375,139993,2,0
2126771,376,139993,2,0
2126772,377,139993,2,0
2126773,378,139993,2,0
2126774,379,139993,2,0
2126775,380,139993,2,0
2126776,381,139993,2,0
2126777,382,139993,2,0
2126778,383,139993,2,0
2126779,384,139993,0,0
2126780,385,139993,0,0
2126781,366,139995,2,0
2126782,367,139995,2,0
2126783,368,139995,2,0
2126784,369,139995,2,0
2126785,370,139995,2,0
2126786,371,139995,2,0
2126787,372,139995,2,0
2126788,373,139995,2,0
2126789,374,139995,2,0
2126790,375,139995,2,0
2126791,376,139995,2,0
2126792,377,139995,2,0
2126793,378,139995,2,0
2126794,379,139995,2,0
2126795,380,139995,2,0
2126796,381,139995,2,0
2126797,382,139995,2,0
2126798,383,139995,2,0
2126799,384,139995,0,0
2126800,385,139995,0,0
2126801,366,139997,2,0
2126802,367,139997,2,0
2126803,368,139997,2,0
2126804,369,139997,2,0
2126805,370,139997,2,0
2126806,371,139997,2,0
2126807,372,139997,2,0
2126808,373,139997,2,0
2126809,374,139997,2,0
2126810,375,139997,0,0
2126811,376,139997,2,0
2126812,377,139997,0,0
2126813,378,139997,2,0
2126814,379,139997,0,0
2126815,380,139997,2,0
2126816,381,139997,0,0
2126817,382,139997,2,0
2126818,383,139997,0,0
2126819,384,139997,0,0
2126820,385,139997,0,0
2126821,366,139998,2,0
2126822,367,139998,2,0
2126823,368,139998,2,0
2126824,369,139998,2,0
2126825,370,139998,2,0
2126826,371,139998,2,0
2126827,372,139998,2,0
2126828,373,139998,2,0
2126829,374,139998,2,0
2126830,375,139998,2,0
2126831,376,139998,2,0
2126832,377,139998,2,0
2126833,378,139998,2,0
2126834,379,139998,2,0
2126835,380,139998,2,0
2126836,381,139998,2,0
2126837,382,139998,2,0
2126838,383,139998,2,0
2126839,384,139998,0,0
2126840,385,139998,0,0
2126841,366,140000,4,0
2126842,367,140000,4,0
2126843,368,140000,4,0
2126844,369,140000,4,0
2126845,370,140000,4,0
2126846,371,140000,4,0
2126847,372,140000,4,0
2126848,373,140000,4,0
2126849,374,140000,4,0
2126850,375,140000,4,0
2126851,376,140000,4,0
2126852,377,140000,4,0
2126853,378,140000,4,0
2126854,379,140000,4,0
2126855,380,140000,4,0
2126856,381,140000,4,0
2126857,382,140000,4,0
2126858,383,140000,4,0
2126859,384,140000,0,0
2126860,385,140000,0,0
2126861,366,140001,2,0
2126862,367,140001,2,0
2126863,368,140001,2,0
2126864,369,140001,0,0
2126865,370,140001,0,0
2126866,371,140001,0,0
2126867,372,140001,0,0
2126868,373,140001,0,0
2126869,374,140001,0,0
2126870,375,140001,0,0
2126871,376,140001,0,0
2126872,377,140001,0,0
2126873,378,140001,0,0
2126874,379,140001,0,0
2126875,380,140001,0,0
2126876,381,140001,0,0
2126877,382,140001,0,0
2126878,383,140001,0,0
2126879,384,140001,0,0
2126880,385,140001,0,0
2126881,366,140002,0,0
2126882,367,140002,0,0
2126883,368,140002,0,0
2126884,369,140002,2,0
2126885,370,140002,2,0
2126886,371,140002,2,0
2126887,372,140002,2,0
2126888,373,140002,2,0
2126889,374,140002,2,0
2126890,375,140002,2,0
2126891,376,140002,2,0
2126892,377,140002,2,0
2126893,378,140002,2,0
2126894,379,140002,2,0
2126895,380,140002,2,0
2126896,381,140002,2,0
2126897,382,140002,2,0
2126898,383,140002,2,0
2126899,384,140002,0,0
2126900,385,140002,0,0
2126901,366,140004,2,0
2126902,367,140004,2,0
2126903,368,140004,2,0
2126904,369,140004,2,0
2126905,370,140004,2,0
2126906,371,140004,2,0
2126907,372,140004,2,0
2126908,373,140004,2,0
2126909,374,140004,2,0
2126910,375,140004,2,0
2126911,376,140004,2,0
2126912,377,140004,2,0
2126913,378,140004,2,0
2126914,379,140004,2,0
2126915,380,140004,2,0
2126916,381,140004,2,0
2126917,382,140004,2,0
2126918,383,140004,2,0
2126919,384,140004,0,0
2126920,385,140004,0,0
2126921,366,140005,2,0
2126922,367,140005,2,0
2126923,368,140005,2,0
2126924,369,140005,2,0
2126925,370,140005,2,0
2126926,371,140005,2,0
2126927,372,140005,2,0
2126928,373,140005,2,0
2126929,374,140005,2,0
2126930,375,140005,2,0
2126931,376,140005,2,0
2126932,377,140005,2,0
2126933,378,140005,2,0
2126934,379,140005,2,0
2126935,380,140005,2,0
2126936,381,140005,2,0
2126937,382,140005,2,0
2126938,383,140005,2,0
2126939,384,140005,0,0
2126940,385,140005,0,0
2126941,366,140007,2,0
2126942,367,140007,2,0
2126943,368,140007,2,0
2126944,369,140007,2,0
2126945,370,140007,2,0
2126946,371,140007,2,0
2126947,372,140007,2,0
2126948,373,140007,2,0
2126949,374,140007,2,0
2126950,375,140007,2,0
2126951,376,140007,2,0
2126952,377,140007,2,0
2126953,378,140007,2,0
2126954,379,140007,2,0
2126955,380,140007,2,0
2126956,381,140007,2,0
2126957,382,140007,2,0
2126958,383,140007,2,0
2126959,384,140007,0,0
2126960,385,140007,0,0
2126961,366,140009,2,0
2126962,367,140009,0,0
2126963,368,140009,2,0
2126964,369,140009,0,0
2126965,370,140009,2,0
2126966,371,140009,0,0
2126967,372,140009,2,0
2126968,373,140009,0,0
2126969,374,140009,2,0
2126970,375,140009,0,0
2126971,376,140009,2,0
2126972,377,140009,0,0
2126973,378,140009,2,0
2126974,379,140009,0,0
2126975,380,140009,2,0
2126976,381,140009,0,0
2126977,382,140009,2,0
2126978,383,140009,0,0
2126979,384,140009,0,0
2126980,385,140009,0,0
2126981,366,140010,0,0
2126982,367,140010,4,0
2126983,368,140010,0,0
2126984,369,140010,4,0
2126985,370,140010,0,0
2126986,371,140010,4,0
2126987,372,140010,0,0
2126988,373,140010,4,0
2126989,374,140010,0,0
2126990,375,140010,4,0
2126991,376,140010,0,0
2126992,377,140010,4,0
2126993,378,140010,0,0
2126994,379,140010,4,0
2126995,380,140010,0,0
2126996,381,140010,4,0
2126997,382,140010,0,0
2126998,383,140010,4,0
2126999,384,140010,0,0
2127000,385,140010,0,0
2127001,366,140012,2,0
2127002,367,140012,0,0
2127003,368,140012,2,0
2127004,369,140012,0,0
2127005,370,140012,2,0
2127006,371,140012,0,0
2127007,372,140012,2,0
2127008,373,140012,0,0
2127009,374,140012,2,0
2127010,375,140012,0,0
2127011,376,140012,2,0
2127012,377,140012,0,0
2127013,378,140012,2,0
2127014,379,140012,0,0
2127015,380,140012,2,0
2127016,381,140012,0,0
2127017,382,140012,2,0
2127018,383,140012,0,0
2127019,384,140012,0,0
2127020,385,140012,0,0
2127021,366,140013,0,0
2127022,367,140013,4,0
2127023,368,140013,0,0
2127024,369,140013,4,0
2127025,370,140013,0,0
2127026,371,140013,4,0
2127027,372,140013,0,0
2127028,373,140013,4,0
2127029,374,140013,0,0
2127030,375,140013,4,0
2127031,376,140013,0,0
2127032,377,140013,4,0
2127033,378,140013,0,0
2127034,379,140013,4,0
2127035,380,140013,0,0
2127036,381,140013,4,0
2127037,382,140013,0,0
2127038,383,140013,4,0
2127039,384,140013,0,0
2127040,385,140013,0,0
2127041,366,140014,4,0
2127042,367,140014,0,0
2127043,368,140014,4,0
2127044,369,140014,0,0
2127045,370,140014,4,0
2127046,371,140014,0,0
2127047,372,140014,4,0
2127048,373,140014,0,0
2127049,374,140014,4,0
2127050,375,140014,0,0
2127051,376,140014,4,0
2127052,377,140014,0,0
2127053,378,140014,4,0
2127054,379,140014,0,0
2127055,380,140014,4,0
2127056,381,140014,0,0
2127057,382,140014,4,0
2127058,383,140014,0,0
2127059,384,140014,0,0
2127060,385,140014,0,0
2127061,366,140016,2,0
2127062,367,140016,2,0
2127063,368,140016,2,0
2127064,369,140016,2,0
2127065,370,140016,2,0
2127066,371,140016,2,0
2127067,372,140016,2,0
2127068,373,140016,2,0
2127069,374,140016,2,0
2127070,375,140016,2,0
2127071,376,140016,2,0
2127072,377,140016,2,0
2127073,378,140016,2,0
2127074,379,140016,2,0
2127075,380,140016,2,0
2127076,381,140016,2,0
2127077,382,140016,2,0
2127078,383,140016,2,0
2127079,384,140016,0,0
2127080,385,140016,0,0
2127081,366,140017,2,0
2127082,367,140017,2,0
2127083,368,140017,2,0
2127084,369,140017,2,0
2127085,370,140017,2,0
2127086,371,140017,2,0
2127087,372,140017,2,0
2127088,373,140017,2,0
2127089,374,140017,2,0
2127090,375,140017,2,0
2127091,376,140017,2,0
2127092,377,140017,2,0
2127093,378,140017,2,0
2127094,379,140017,2,0
2127095,380,140017,2,0
2127096,381,140017,2,0
2127097,382,140017,2,0
2127098,383,140017,2,0
2127099,384,140017,0,0
2127100,385,140017,0,0
2127101,366,140019,2,0
2127102,367,140019,2,0
2127103,368,140019,2,0
2127104,369,140019,2,0
2127105,370,140019,2,0
2127106,371,140019,2,0
2127107,372,140019,2,0
2127108,373,140019,2,0
2127109,374,140019,2,0
2127110,375,140019,2,0
2127111,376,140019,2,0
2127112,377,140019,2,0
2127113,378,140019,2,0
2127114,379,140019,2,0
2127115,380,140019,2,0
2127116,381,140019,2,0
2127117,382,140019,2,0
2127118,383,140019,2,0
2127119,384,140019,0,0
2127120,385,140019,0,0
2143101,366,141123,0,0
2143102,367,141123,0,0
2143103,368,141123,2,0
2143104,369,141123,2,0
2143105,370,141123,2,0
2143106,371,141123,2,0
2143107,372,141123,2,0
2143108,373,141123,2,0
2143109,374,141123,2,0
2143110,375,141123,2,0
2143111,376,141123,0,0
2143112,377,141123,2,0
2143113,378,141123,0,0
2143114,379,141123,2,0
2143115,380,141123,0,0
2143116,381,141123,2,0
2143117,382,141123,0,0
2143118,383,141123,2,0
2143119,384,141123,0,0
2143120,385,141123,0,0
2143121,366,141124,0,0
2143122,367,141124,0,0
2143123,368,141124,0,0
2143124,369,141124,0,0
2143125,370,141124,0,0
2143126,371,141124,0,0
2143127,372,141124,4,0
2143128,373,141124,4,0
2143129,374,141124,4,0
2143130,375,141124,4,0
2143131,376,141124,4,0
2143132,377,141124,4,0
2143133,378,141124,4,0
2143134,379,141124,4,0
2143135,380,141124,4,0
2143136,381,141124,4,0
2143137,382,141124,4,0
2143138,383,141124,4,0
2143139,384,141124,0,0
2143140,385,141124,0,0
2143141,366,141126,2,0
2143142,367,141126,0,0
2143143,368,141126,2,0
2143144,369,141126,0,0
2143145,370,141126,2,0
2143146,371,141126,0,0
2143147,372,141126,2,0
2143148,373,141126,0,0
2143149,374,141126,2,0
2143150,375,141126,0,0
2143151,376,141126,2,0
2143152,377,141126,0,0
2143153,378,141126,2,0
2143154,379,141126,0,0
2143155,380,141126,2,0
2143156,381,141126,0,0
2143157,382,141126,2,0
2143158,383,141126,0,0
2143159,384,141126,0,0
2143160,385,141126,0,0
2143161,366,141127,0,0
2143162,367,141127,2,0
2143163,368,141127,0,0
2143164,369,141127,2,0
2143165,370,141127,0,0
2143166,371,141127,2,0
2143167,372,141127,0,0
2143168,373,141127,2,0
2143169,374,141127,0,0
2143170,375,141127,2,0
2143171,376,141127,0,0
2143172,377,141127,2,0
2143173,378,141127,0,0
2143174,379,141127,2,0
2143175,380,141127,0,0
2143176,381,141127,2,0
2143177,382,141127,0,0
2143178,383,141127,2,0
2143179,384,141127,0,0
2143180,385,141127,0,0
2143181,366,141129,2,0
2143182,367,141129,2,0
2143183,368,141129,2,0
2143184,369,141129,2,0
2143185,370,141129,2,0
2143186,371,141129,2,0
2143187,372,141129,2,0
2143188,373,141129,2,0
2143189,374,141129,2,0
2143190,375,141129,2,0
2143191,376,141129,2,0
2143192,377,141129,2,0
2143193,378,141129,2,0
2143194,379,141129,2,0
2143195,380,141129,2,0
2143196,381,141129,2,0
2143197,382,141129,2,0
2143198,383,141129,2,0
2143199,384,141129,0,0
2143200,385,141129,0,0
2143201,366,141130,4,0
2143202,367,141130,0,0
2143203,368,141130,4,0
2143204,369,141130,0,0
2143205,370,141130,4,0
2143206,371,141130,0,0
2143207,372,141130,4,0
2143208,373,141130,0,0
2143209,374,141130,4,0
2143210,375,141130,0,0
2143211,376,141130,4,0
2143212,377,141130,0,0
2143213,378,141130,4,0
2143214,379,141130,0,0
2143215,380,141130,4,0
2143216,381,141130,0,0
2143217,382,141130,4,0
2143218,383,141130,0,0
2143219,384,141130,0,0
2143220,385,141130,0,0
2143221,366,141132,2,0
2143222,367,141132,2,0
2143223,368,141132,2,0
2143224,369,141132,2,0
2143225,370,141132,2,0
2143226,371,141132,2,0
2143227,372,141132,2,0
2143228,373,141132,2,0
2143229,374,141132,2,0
2143230,375,141132,2,0
2143231,376,141132,2,0
2143232,377,141132,2,0
2143233,378,141132,2,0
2143234,379,141132,2,0
2143235,380,141132,2,0
2143236,381,141132,2,0
2143237,382,141132,2,0
2143238,383,141132,2,0
2143239,384,141132,0,0
2143240,385,141132,0,0
2143241,366,141133,0,0
2143242,367,141133,4,0
2143243,368,141133,4,0
2143244,369,141133,4,0
2143245,370,141133,4,0
2143246,371,141133,4,0
2143247,372,141133,4,0
2143248,373,141133,4,0
2143249,374,141133,4,0
2143250,375,141133,4,0
2143251,376,141133,0,0
2143252,377,141133,4,0
2143253,378,141133,0,0
2143254,379,141133,4,0
2143255,380,141133,0,0
2143256,381,141133,4,0
2143257,382,141133,0,0
2143258,383,141133,4,0
2143259,384,141133,0,0
2143260,385,141133,0,0
2143261,366,141134,0,0
2143262,367,141134,0,0
2143263,368,141134,0,0
2143264,369,141134,0,0
2143265,370,141134,0,0
2143266,371,141134,0,0
2143267,372,141134,0,0
2143268,373,141134,0,0
2143269,374,141134,0,0
2143270,375,141134,0,0
2143271,376,141134,2,0
2143272,377,141134,2,0
2143273,378,141134,2,0
2143274,379,141134,2,0
2143275,380,141134,2,0
2143276,381,141134,2,0
2143277,382,141134,2,0
2143278,383,141134,2,0
2143279,384,141134,0,0
2143280,385,141134,0,0
2143281,366,141136,2,0
2143282,367,141136,2,0
2143283,368,141136,2,0
2143284,369,141136,2,0
2143285,370,141136,2,0
2143286,371,141136,2,0
2143287,372,141136,2,0
2143288,373,141136,2,0
2143289,374,141136,2,0
2143290,375,141136,2,0
2143291,376,141136,2,0
2143292,377,141136,2,0
2143293,378,141136,2,0
2143294,379,141136,2,0
